Teleconnexió,Fase,Variable,Subregió,Estació,Període,Anomalia mitjana,Unitat,N mesos
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Primavera,2011-2020,0.0038,m3/m3,14
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Estiu,Tots,-0.0021,m3/m3,62
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Estiu,1981-1990,0.0095,m3/m3,18
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Estiu,1991-2000,-0.0021,m3/m3,8
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Estiu,2001-2010,-0.0221,m3/m3,17
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Estiu,2011-2020,0.0047,m3/m3,19
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Tardor,Tots,0.0035,m3/m3,44
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Tardor,1981-1990,-0.0085,m3/m3,13
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Tardor,1991-2000,0.0154,m3/m3,9
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Tardor,2001-2010,0.0114,m3/m3,10
RONI/ENSO,Neutral,Humitat del sòl,Catalunya-Balears,Tardor,2011-2020,0.001,m3/m3,12
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Hivern,Tots,0.0014,m3/m3,34
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Hivern,1981-1990,-0.0022,m3/m3,13
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Hivern,1991-2000,0.0124,m3/m3,7
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Hivern,2001-2010,-0.0057,m3/m3,8
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Hivern,2011-2020,0.0058,m3/m3,6
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Primavera,Tots,-0.0013,m3/m3,56
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Primavera,1981-1990,0.0113,m3/m3,12
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Primavera,1991-2000,-0.0076,m3/m3,9
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Primavera,2001-2010,-0.0069,m3/m3,21
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Primavera,2011-2020,0.0005,m3/m3,14
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Estiu,Tots,-0.0047,m3/m3,62
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Estiu,1981-1990,-0.0014,m3/m3,18
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Estiu,1991-2000,0.0055,m3/m3,8
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Estiu,2001-2010,-0.0241,m3/m3,17
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Estiu,2011-2020,0.0053,m3/m3,19
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Tardor,Tots,-0.0013,m3/m3,44
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Tardor,1981-1990,-0.0256,m3/m3,13
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Tardor,1991-2000,0.0276,m3/m3,9
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Tardor,2001-2010,0.0049,m3/m3,10
RONI/ENSO,Neutral,Humitat del sòl,Golf del Lleó,Tardor,2011-2020,-0.0019,m3/m3,12
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Hivern,Tots,-0.0008,m3/m3,34
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Hivern,1981-1990,-0.0053,m3/m3,13
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Hivern,1991-2000,0.0085,m3/m3,7
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Hivern,2001-2010,-0.0029,m3/m3,8
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Hivern,2011-2020,0.0011,m3/m3,6
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Primavera,Tots,0.0031,m3/m3,56
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Primavera,1981-1990,0.0183,m3/m3,12
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Primavera,1991-2000,-0.0079,m3/m3,9
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Primavera,2001-2010,-0.0001,m3/m3,21
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Primavera,2011-2020,0.0021,m3/m3,14
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Estiu,Tots,0.0027,m3/m3,62
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Estiu,1981-1990,0.0099,m3/m3,18
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Estiu,1991-2000,0.0027,m3/m3,8
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Estiu,2001-2010,-0.0146,m3/m3,17
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Estiu,2011-2020,0.0113,m3/m3,19
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Tardor,Tots,-0.0015,m3/m3,44
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Tardor,1981-1990,-0.0086,m3/m3,13
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Tardor,1991-2000,0.0174,m3/m3,9
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Tardor,2001-2010,-0.0096,m3/m3,10
RONI/ENSO,Neutral,Humitat del sòl,Mediterrani central occidental,Tardor,2011-2020,-0.0013,m3/m3,12
RONI/ENSO,Neutral,SST,Llevant Ibèric,Hivern,Tots,-0.0727,°C,34
RONI/ENSO,Neutral,SST,Llevant Ibèric,Hivern,1981-1990,-0.0181,°C,13
RONI/ENSO,Neutral,SST,Llevant Ibèric,Hivern,1991-2000,-0.1799,°C,7
RONI/ENSO,Neutral,SST,Llevant Ibèric,Hivern,2001-2010,-0.0523,°C,8
RONI/ENSO,Neutral,SST,Llevant Ibèric,Hivern,2011-2020,-0.0929,°C,6
RONI/ENSO,Neutral,SST,Llevant Ibèric,Primavera,Tots,0.0246,°C,56
RONI/ENSO,Neutral,SST,Llevant Ibèric,Primavera,1981-1990,-0.3035,°C,12
RONI/ENSO,Neutral,SST,Llevant Ibèric,Primavera,1991-2000,0.0363,°C,9
RONI/ENSO,Neutral,SST,Llevant Ibèric,Primavera,2001-2010,0.0379,°C,21
RONI/ENSO,Neutral,SST,Llevant Ibèric,Primavera,2011-2020,0.2782,°C,14
RONI/ENSO,Neutral,SST,Llevant Ibèric,Estiu,Tots,0.0441,°C,62
RONI/ENSO,Neutral,SST,Llevant Ibèric,Estiu,1981-1990,-0.5236,°C,18
RONI/ENSO,Neutral,SST,Llevant Ibèric,Estiu,1991-2000,-0.2762,°C,8
RONI/ENSO,Neutral,SST,Llevant Ibèric,Estiu,2001-2010,0.43,°C,17
RONI/ENSO,Neutral,SST,Llevant Ibèric,Estiu,2011-2020,0.3714,°C,19
RONI/ENSO,Neutral,SST,Llevant Ibèric,Tardor,Tots,-0.0618,°C,44
RONI/ENSO,Neutral,SST,Llevant Ibèric,Tardor,1981-1990,0.1633,°C,13
RONI/ENSO,Neutral,SST,Llevant Ibèric,Tardor,1991-2000,-1.1246,°C,9
RONI/ENSO,Neutral,SST,Llevant Ibèric,Tardor,2001-2010,-0.0934,°C,10
RONI/ENSO,Neutral,SST,Llevant Ibèric,Tardor,2011-2020,0.5177,°C,12
RONI/ENSO,Neutral,SST,Catalunya-Balears,Hivern,Tots,-0.0619,°C,34
RONI/ENSO,Neutral,SST,Catalunya-Balears,Hivern,1981-1990,-0.017,°C,13
RONI/ENSO,Neutral,SST,Catalunya-Balears,Hivern,1991-2000,-0.287,°C,7
RONI/ENSO,Neutral,SST,Catalunya-Balears,Hivern,2001-2010,-0.0894,°C,8
RONI/ENSO,Neutral,SST,Catalunya-Balears,Hivern,2011-2020,0.1398,°C,6
RONI/ENSO,Neutral,SST,Catalunya-Balears,Primavera,Tots,0.0833,°C,56
RONI/ENSO,Neutral,SST,Catalunya-Balears,Primavera,1981-1990,-0.1367,°C,12
RONI/ENSO,Neutral,SST,Catalunya-Balears,Primavera,1991-2000,0.0382,°C,9
RONI/ENSO,Neutral,SST,Catalunya-Balears,Primavera,2001-2010,0.0825,°C,21
RONI/ENSO,Neutral,SST,Catalunya-Balears,Primavera,2011-2020,0.3021,°C,14
RONI/ENSO,Neutral,SST,Catalunya-Balears,Estiu,Tots,0.1085,°C,62
RONI/ENSO,Neutral,SST,Catalunya-Balears,Estiu,1981-1990,-0.6229,°C,18
RONI/ENSO,Neutral,SST,Catalunya-Balears,Estiu,1991-2000,-0.3612,°C,8
RONI/ENSO,Neutral,SST,Catalunya-Balears,Estiu,2001-2010,0.6442,°C,17
RONI/ENSO,Neutral,SST,Catalunya-Balears,Estiu,2011-2020,0.5198,°C,19
RONI/ENSO,Neutral,SST,Catalunya-Balears,Tardor,Tots,-0.1116,°C,44
RONI/ENSO,Neutral,SST,Catalunya-Balears,Tardor,1981-1990,-0.0906,°C,13
RONI/ENSO,Neutral,SST,Catalunya-Balears,Tardor,1991-2000,-1.123,°C,9
RONI/ENSO,Neutral,SST,Catalunya-Balears,Tardor,2001-2010,-0.0208,°C,10
RONI/ENSO,Neutral,SST,Catalunya-Balears,Tardor,2011-2020,0.5487,°C,12
RONI/ENSO,Neutral,SST,Golf del Lleó,Hivern,Tots,-0.0962,°C,34
RONI/ENSO,Neutral,SST,Golf del Lleó,Hivern,1981-1990,-0.2225,°C,13
RONI/ENSO,Neutral,SST,Golf del Lleó,Hivern,1991-2000,-0.4981,°C,7
RONI/ENSO,Neutral,SST,Golf del Lleó,Hivern,2001-2010,0.0978,°C,8
RONI/ENSO,Neutral,SST,Golf del Lleó,Hivern,2011-2020,0.3877,°C,6
RONI/ENSO,Neutral,SST,Golf del Lleó,Primavera,Tots,0.1418,°C,56
RONI/ENSO,Neutral,SST,Golf del Lleó,Primavera,1981-1990,-0.0602,°C,12
RONI/ENSO,Neutral,SST,Golf del Lleó,Primavera,1991-2000,-0.1243,°C,9
RONI/ENSO,Neutral,SST,Golf del Lleó,Primavera,2001-2010,0.2233,°C,21
RONI/ENSO,Neutral,SST,Golf del Lleó,Primavera,2011-2020,0.3638,°C,14
RONI/ENSO,Neutral,SST,Golf del Lleó,Estiu,Tots,0.1975,°C,62
RONI/ENSO,Neutral,SST,Golf del Lleó,Estiu,1981-1990,-0.5744,°C,18
RONI/ENSO,Neutral,SST,Golf del Lleó,Estiu,1991-2000,-0.42,°C,8
RONI/ENSO,Neutral,SST,Golf del Lleó,Estiu,2001-2010,0.6434,°C,17
RONI/ENSO,Neutral,SST,Golf del Lleó,Estiu,2011-2020,0.7899,°C,19
RONI/ENSO,Neutral,SST,Golf del Lleó,Tardor,Tots,-0.1837,°C,44
RONI/ENSO,Neutral,SST,Golf del Lleó,Tardor,1981-1990,-0.3184,°C,13
RONI/ENSO,Neutral,SST,Golf del Lleó,Tardor,1991-2000,-0.9904,°C,9
RONI/ENSO,Neutral,SST,Golf del Lleó,Tardor,2001-2010,-0.2026,°C,10
RONI/ENSO,Neutral,SST,Golf del Lleó,Tardor,2011-2020,0.5828,°C,12
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Hivern,Tots,-0.0262,°C,34
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Hivern,1981-1990,-0.0723,°C,13
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Hivern,1991-2000,-0.2671,°C,7
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Hivern,2001-2010,0.0896,°C,8
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Hivern,2011-2020,0.2002,°C,6
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Primavera,Tots,0.1189,°C,56
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Primavera,1981-1990,-0.0772,°C,12
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Primavera,1991-2000,-0.132,°C,9
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Primavera,2001-2010,0.2176,°C,21
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Primavera,2011-2020,0.3004,°C,14
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Estiu,Tots,0.1439,°C,62
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Estiu,1981-1990,-0.6953,°C,18
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Estiu,1991-2000,-0.5279,°C,8
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Estiu,2001-2010,0.6923,°C,17
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Estiu,2011-2020,0.7312,°C,19
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Tardor,Tots,-0.0915,°C,44
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Tardor,1981-1990,-0.3756,°C,13
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Tardor,1991-2000,-1.0299,°C,9
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Tardor,2001-2010,0.1779,°C,10
RONI/ENSO,Neutral,SST,Mediterrani central occidental,Tardor,2011-2020,0.6957,°C,12
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Hivern,Tots,1.6361,mm,40
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Hivern,1981-1990,-2.6493,mm,9
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Hivern,1991-2000,4.755,mm,13
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Hivern,2001-2010,18.3833,mm,10
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Hivern,2011-2020,-19.545,mm,8
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Primavera,Tots,-5.4752,mm,30
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Primavera,1981-1990,-15.6144,mm,8
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Primavera,1991-2000,-4.7137,mm,14
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Primavera,2001-2010,12.1785,mm,1
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Primavera,2011-2020,2.0675,mm,7
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Estiu,Tots,0.9948,mm,31
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Estiu,1981-1990,1.1662,mm,8
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Estiu,1991-2000,-0.0222,mm,14
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Estiu,2001-2010,2.0309,mm,6
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Estiu,2011-2020,3.2113,mm,3
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Tardor,Tots,2.09,mm,37
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Tardor,1981-1990,17.8739,mm,9
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Tardor,1991-2000,-5.5118,mm,10
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Tardor,2001-2010,-12.4361,mm,12
RONI/ENSO,Positiva,Precipitació,Llevant Ibèric,Tardor,2011-2020,20.1362,mm,6
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Hivern,Tots,0.5732,mm,40
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Hivern,1981-1990,5.9675,mm,9
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Hivern,1991-2000,-5.6725,mm,13
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Hivern,2001-2010,18.6422,mm,10
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Hivern,2011-2020,-17.9322,mm,8
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Primavera,Tots,-8.5842,mm,30
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Primavera,1981-1990,-13.8684,mm,8
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Primavera,1991-2000,-6.8762,mm,14
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Primavera,2001-2010,18.6579,mm,1
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Primavera,2011-2020,-9.8526,mm,7
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Estiu,Tots,3.3223,mm,31
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Estiu,1981-1990,4.0553,mm,8
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Estiu,1991-2000,0.7146,mm,14
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Estiu,2001-2010,8.6314,mm,6
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Estiu,2011-2020,2.9186,mm,3
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Tardor,Tots,2.1737,mm,37
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Tardor,1981-1990,8.4356,mm,9
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Tardor,1991-2000,1.2554,mm,10
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Tardor,2001-2010,-13.9946,mm,12
RONI/ENSO,Positiva,Precipitació,Catalunya-Balears,Tardor,2011-2020,26.6478,mm,6
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Hivern,Tots,-10.8117,mm,40
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Hivern,1981-1990,2.7352,mm,9
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Hivern,1991-2000,-23.9848,mm,13
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Hivern,2001-2010,-4.9125,mm,10
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Hivern,2011-2020,-12.0197,mm,8
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Primavera,Tots,-6.8607,mm,30
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Primavera,1981-1990,-6.0034,mm,8
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Primavera,1991-2000,-5.0255,mm,14
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Primavera,2001-2010,12.9337,mm,1
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Primavera,2011-2020,-14.339,mm,7
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Estiu,Tots,10.2531,mm,31
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Estiu,1981-1990,15.7271,mm,8
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Estiu,1991-2000,8.5325,mm,14
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Estiu,2001-2010,10.3679,mm,6
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Estiu,2011-2020,3.4555,mm,3
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Tardor,Tots,13.6328,mm,37
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Tardor,1981-1990,11.5568,mm,9
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Tardor,1991-2000,23.2056,mm,10
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Tardor,2001-2010,-2.3151,mm,12
RONI/ENSO,Positiva,Precipitació,Golf del Lleó,Tardor,2011-2020,32.6877,mm,6
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Hivern,Tots,0.449,mm,40
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Hivern,1981-1990,6.8794,mm,9
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Hivern,1991-2000,-18.661,mm,13
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Hivern,2001-2010,26.404,mm,10
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Hivern,2011-2020,-8.1751,mm,8
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Primavera,Tots,-7.2818,mm,30
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Primavera,1981-1990,-11.2822,mm,8
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Primavera,1991-2000,-3.4807,mm,14
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Primavera,2001-2010,1.7192,mm,1
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Primavera,2011-2020,-11.5979,mm,7
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Estiu,Tots,1.1318,mm,31
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Estiu,1981-1990,-2.7938,mm,8
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Estiu,1991-2000,1.2848,mm,14
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Estiu,2001-2010,7.0017,mm,6
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Estiu,2011-2020,-0.8534,mm,3
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Tardor,Tots,3.1724,mm,37
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Tardor,1981-1990,-1.0234,mm,9
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Tardor,1991-2000,4.3379,mm,10
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Tardor,2001-2010,-3.369,mm,12
RONI/ENSO,Positiva,Precipitació,Mediterrani central occidental,Tardor,2011-2020,20.6067,mm,6
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Hivern,Tots,-0.0588,°C,40
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Hivern,1981-1990,-0.5748,°C,9
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Hivern,1991-2000,-0.144,°C,13
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Hivern,2001-2010,-0.1765,°C,10
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Hivern,2011-2020,0.8071,°C,8
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Primavera,Tots,-0.0971,°C,30
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Primavera,1981-1990,-0.3853,°C,8
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Primavera,1991-2000,-0.1748,°C,14
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Primavera,2001-2010,-1.073,°C,1
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Primavera,2011-2020,0.5268,°C,7
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Estiu,Tots,-0.2259,°C,31
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Estiu,1981-1990,-0.3945,°C,8
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Estiu,1991-2000,-0.5421,°C,14
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Estiu,2001-2010,-0.1246,°C,6
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Estiu,2011-2020,1.497,°C,3
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Tardor,Tots,0.1013,°C,37
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Tardor,1981-1990,-0.3036,°C,9
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Tardor,1991-2000,-0.1554,°C,10
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Tardor,2001-2010,0.4857,°C,12
RONI/ENSO,Positiva,Temperatura,Llevant Ibèric,Tardor,2011-2020,0.3673,°C,6
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Hivern,Tots,-0.0202,°C,40
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Hivern,1981-1990,-0.5746,°C,9
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Hivern,1991-2000,-0.0115,°C,13
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Hivern,2001-2010,-0.1981,°C,10
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Hivern,2011-2020,0.8119,°C,8
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Primavera,Tots,-0.2378,°C,30
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Primavera,1981-1990,-0.6485,°C,8
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Primavera,1991-2000,-0.2732,°C,14
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Primavera,2001-2010,-1.1736,°C,1
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Primavera,2011-2020,0.436,°C,7
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Estiu,Tots,-0.2388,°C,31
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Estiu,1981-1990,-0.4292,°C,8
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Estiu,1991-2000,-0.4329,°C,14
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Estiu,2001-2010,-0.3014,°C,6
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Estiu,2011-2020,1.3005,°C,3
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Tardor,Tots,0.2602,°C,37
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Tardor,1981-1990,0.1463,°C,9
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Tardor,1991-2000,-0.042,°C,10
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Tardor,2001-2010,0.4881,°C,12
RONI/ENSO,Positiva,Temperatura,Catalunya-Balears,Tardor,2011-2020,0.479,°C,6
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Hivern,Tots,-0.0044,°C,40
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Hivern,1981-1990,-0.705,°C,9
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Hivern,1991-2000,0.0284,°C,13
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Hivern,2001-2010,-0.5008,°C,10
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Hivern,2011-2020,1.3507,°C,8
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Primavera,Tots,-0.4074,°C,30
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Primavera,1981-1990,-1.0959,°C,8
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Primavera,1991-2000,-0.4731,°C,14
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Primavera,2001-2010,-1.2706,°C,1
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Primavera,2011-2020,0.6342,°C,7
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Estiu,Tots,-0.2196,°C,31
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Estiu,1981-1990,-0.5433,°C,8
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Estiu,1991-2000,-0.4277,°C,14
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Estiu,2001-2010,-0.1892,°C,6
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Estiu,2011-2020,1.5541,°C,3
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Tardor,Tots,0.4431,°C,37
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Tardor,1981-1990,0.4342,°C,9
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Tardor,1991-2000,-0.0982,°C,10
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Tardor,2001-2010,0.7137,°C,12
RONI/ENSO,Positiva,Temperatura,Golf del Lleó,Tardor,2011-2020,0.8172,°C,6
RONI/ENSO,Positiva,Temperatura,Mediterrani central occidental,Hivern,Tots,0.055,°C,40
