Indicador,Teleconnexió,Fase,Estació,Subregió,Període,Percentatge mesos,N episodis,N mesos
Mes molt humit,RONI/ENSO,Neutral,Primavera,Mediterrani central occidental,2001-2010,9.52,2,21
Mes molt humit,RONI/ENSO,Neutral,Primavera,Mediterrani central occidental,2011-2020,7.14,1,14
Mes molt humit,RONI/ENSO,Neutral,Estiu,Mediterrani central occidental,Tots,0.0,0,62
Mes molt humit,RONI/ENSO,Neutral,Estiu,Mediterrani central occidental,1981-1990,0.0,0,18
Mes molt humit,RONI/ENSO,Neutral,Estiu,Mediterrani central occidental,1991-2000,0.0,0,8
Mes molt humit,RONI/ENSO,Neutral,Estiu,Mediterrani central occidental,2001-2010,0.0,0,17
Mes molt humit,RONI/ENSO,Neutral,Estiu,Mediterrani central occidental,2011-2020,0.0,0,19
Mes molt humit,RONI/ENSO,Neutral,Tardor,Mediterrani central occidental,Tots,13.64,6,44
Mes molt humit,RONI/ENSO,Neutral,Tardor,Mediterrani central occidental,1981-1990,0.0,0,13
Mes molt humit,RONI/ENSO,Neutral,Tardor,Mediterrani central occidental,1991-2000,11.11,1,9
Mes molt humit,RONI/ENSO,Neutral,Tardor,Mediterrani central occidental,2001-2010,20.0,2,10
Mes molt humit,RONI/ENSO,Neutral,Tardor,Mediterrani central occidental,2011-2020,25.0,3,12
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,Tots,10.0,4,40
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,1981-1990,0.0,0,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,1991-2000,7.69,1,13
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,2001-2010,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,2011-2020,37.5,3,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,Tots,3.33,1,30
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,1991-2000,0.0,0,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,2001-2010,0.0,0,1
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,2011-2020,14.29,1,7
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,Tots,3.23,1,31
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,1991-2000,7.14,1,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,2001-2010,0.0,0,6
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,2011-2020,0.0,0,3
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,Tots,8.11,3,37
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,1981-1990,11.11,1,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,1991-2000,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,2001-2010,16.67,2,12
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,2011-2020,0.0,0,6
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,Tots,10.0,4,40
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,1981-1990,0.0,0,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,1991-2000,7.69,1,13
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,2001-2010,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,2011-2020,37.5,3,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,Tots,3.33,1,30
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,1991-2000,0.0,0,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,2001-2010,0.0,0,1
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,2011-2020,14.29,1,7
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,Tots,9.68,3,31
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,1991-2000,14.29,2,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,2001-2010,0.0,0,6
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,2011-2020,33.33,1,3
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,Tots,8.11,3,37
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,1981-1990,11.11,1,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,1991-2000,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,2001-2010,16.67,2,12
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,2011-2020,0.0,0,6
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Golf del Lleó,Tots,2.5,1,40
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Golf del Lleó,1981-1990,0.0,0,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Golf del Lleó,1991-2000,0.0,0,13
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Golf del Lleó,2001-2010,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Golf del Lleó,2011-2020,12.5,1,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Golf del Lleó,Tots,6.67,2,30
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Golf del Lleó,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Golf del Lleó,1991-2000,0.0,0,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Golf del Lleó,2001-2010,0.0,0,1
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Golf del Lleó,2011-2020,28.57,2,7
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Golf del Lleó,Tots,12.9,4,31
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Golf del Lleó,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Golf del Lleó,1991-2000,14.29,2,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Golf del Lleó,2001-2010,0.0,0,6
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Golf del Lleó,2011-2020,66.67,2,3
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Golf del Lleó,Tots,2.7,1,37
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Golf del Lleó,1981-1990,0.0,0,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Golf del Lleó,1991-2000,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Golf del Lleó,2001-2010,8.33,1,12
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Golf del Lleó,2011-2020,0.0,0,6
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,Tots,5.0,2,40
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,1981-1990,0.0,0,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,1991-2000,7.69,1,13
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,2001-2010,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,2011-2020,12.5,1,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,Tots,0.0,0,30
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,1991-2000,0.0,0,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,2001-2010,0.0,0,1
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,2011-2020,0.0,0,7
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,Tots,3.23,1,31
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,1981-1990,0.0,0,8
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,1991-2000,0.0,0,14
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,2001-2010,0.0,0,6
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,2011-2020,33.33,1,3
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,Tots,10.81,4,37
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,1981-1990,22.22,2,9
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,1991-2000,0.0,0,10
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,2001-2010,8.33,1,12
Episodi càlid amb baixa humitat del sòl,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,2011-2020,16.67,1,6
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,Tots,2.5,1,40
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,1981-1990,0.0,0,9
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,1991-2000,0.0,0,13
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,2001-2010,0.0,0,10
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,2011-2020,12.5,1,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,Tots,0.0,0,30
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,2001-2010,0.0,0,1
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,2011-2020,0.0,0,7
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,Tots,0.0,0,31
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,2001-2010,0.0,0,6
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,2011-2020,0.0,0,3
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,Tots,5.41,2,37
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,1981-1990,0.0,0,9
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,1991-2000,10.0,1,10
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,2001-2010,8.33,1,12
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,2011-2020,0.0,0,6
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,Tots,5.0,2,40
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,1981-1990,0.0,0,9
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,1991-2000,0.0,0,13
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,2001-2010,0.0,0,10
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,2011-2020,25.0,2,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,Tots,3.33,1,30
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,2001-2010,0.0,0,1
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,2011-2020,14.29,1,7
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,Tots,0.0,0,31
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,2001-2010,0.0,0,6
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,2011-2020,0.0,0,3
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,Tots,5.41,2,37
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,1981-1990,0.0,0,9
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,1991-2000,0.0,0,10
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,2001-2010,16.67,2,12
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,2011-2020,0.0,0,6
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Golf del Lleó,Tots,10.0,4,40
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Golf del Lleó,1981-1990,0.0,0,9
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Golf del Lleó,1991-2000,15.38,2,13
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Golf del Lleó,2001-2010,10.0,1,10
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Golf del Lleó,2011-2020,12.5,1,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Golf del Lleó,Tots,6.67,2,30
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Golf del Lleó,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Golf del Lleó,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Golf del Lleó,2001-2010,0.0,0,1
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Golf del Lleó,2011-2020,28.57,2,7
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Golf del Lleó,Tots,0.0,0,31
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Golf del Lleó,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Golf del Lleó,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Golf del Lleó,2001-2010,0.0,0,6
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Golf del Lleó,2011-2020,0.0,0,3
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Golf del Lleó,Tots,8.11,3,37
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Golf del Lleó,1981-1990,11.11,1,9
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Golf del Lleó,1991-2000,0.0,0,10
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Golf del Lleó,2001-2010,8.33,1,12
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Golf del Lleó,2011-2020,16.67,1,6
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,Tots,7.5,3,40
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,1981-1990,0.0,0,9
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,1991-2000,7.69,1,13
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,2001-2010,0.0,0,10
Episodi càlid i sec,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,2011-2020,25.0,2,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,Tots,0.0,0,30
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,2001-2010,0.0,0,1
Episodi càlid i sec,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,2011-2020,0.0,0,7
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,Tots,0.0,0,31
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,1981-1990,0.0,0,8
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,1991-2000,0.0,0,14
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,2001-2010,0.0,0,6
Episodi càlid i sec,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,2011-2020,0.0,0,3
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,Tots,2.7,1,37
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,1981-1990,0.0,0,9
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,1991-2000,0.0,0,10
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,2001-2010,8.33,1,12
Episodi càlid i sec,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,2011-2020,0.0,0,6
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,Tots,2.5,1,40
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,1981-1990,0.0,0,9
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,1991-2000,7.69,1,13
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,2001-2010,0.0,0,10
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Llevant Ibèric,2011-2020,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,Tots,0.0,0,30
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,1981-1990,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,1991-2000,0.0,0,14
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,2001-2010,0.0,0,1
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Llevant Ibèric,2011-2020,0.0,0,7
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,Tots,3.23,1,31
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,1981-1990,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,1991-2000,7.14,1,14
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,2001-2010,0.0,0,6
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Llevant Ibèric,2011-2020,0.0,0,3
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,Tots,2.7,1,37
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,1981-1990,11.11,1,9
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,1991-2000,0.0,0,10
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,2001-2010,0.0,0,12
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Llevant Ibèric,2011-2020,0.0,0,6
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,Tots,5.0,2,40
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,1981-1990,11.11,1,9
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,1991-2000,0.0,0,13
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,2001-2010,10.0,1,10
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Catalunya-Balears,2011-2020,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,Tots,0.0,0,30
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,1981-1990,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,1991-2000,0.0,0,14
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,2001-2010,0.0,0,1
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Catalunya-Balears,2011-2020,0.0,0,7
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,Tots,6.45,2,31
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,1981-1990,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,1991-2000,7.14,1,14
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,2001-2010,16.67,1,6
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Catalunya-Balears,2011-2020,0.0,0,3
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,Tots,0.0,0,37
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,1981-1990,0.0,0,9
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,1991-2000,0.0,0,10
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,2001-2010,0.0,0,12
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Catalunya-Balears,2011-2020,0.0,0,6
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Golf del Lleó,Tots,2.5,1,40
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Golf del Lleó,1981-1990,0.0,0,9
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Golf del Lleó,1991-2000,0.0,0,13
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Golf del Lleó,2001-2010,10.0,1,10
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Golf del Lleó,2011-2020,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Golf del Lleó,Tots,10.0,3,30
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Golf del Lleó,1981-1990,25.0,2,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Golf del Lleó,1991-2000,7.14,1,14
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Golf del Lleó,2001-2010,0.0,0,1
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Golf del Lleó,2011-2020,0.0,0,7
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Golf del Lleó,Tots,9.68,3,31
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Golf del Lleó,1981-1990,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Golf del Lleó,1991-2000,14.29,2,14
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Golf del Lleó,2001-2010,16.67,1,6
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Golf del Lleó,2011-2020,0.0,0,3
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Golf del Lleó,Tots,5.41,2,37
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Golf del Lleó,1981-1990,0.0,0,9
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Golf del Lleó,1991-2000,20.0,2,10
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Golf del Lleó,2001-2010,0.0,0,12
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Golf del Lleó,2011-2020,0.0,0,6
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,Tots,2.5,1,40
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,1981-1990,11.11,1,9
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,1991-2000,0.0,0,13
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,2001-2010,0.0,0,10
Episodi fred i humit,RONI/ENSO,Positiva,Hivern,Mediterrani central occidental,2011-2020,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,Tots,0.0,0,30
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,1981-1990,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,1991-2000,0.0,0,14
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,2001-2010,0.0,0,1
Episodi fred i humit,RONI/ENSO,Positiva,Primavera,Mediterrani central occidental,2011-2020,0.0,0,7
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,Tots,0.0,0,31
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,1981-1990,0.0,0,8
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,1991-2000,0.0,0,14
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,2001-2010,0.0,0,6
Episodi fred i humit,RONI/ENSO,Positiva,Estiu,Mediterrani central occidental,2011-2020,0.0,0,3
Episodi fred i humit,RONI/ENSO,Positiva,Tardor,Mediterrani central occidental,Tots,0.0,0,37
